"2018-11-22T13:38:22.132Z","f8aae5127d5a9aae9cc6922be188e5baef935997","Reduce GC overhead"
"2018-11-22T18:24:02.335Z","2b139a00cce6602a8373af3795a151dcb48b4b02","Restructure and prepare for threading"
"2018-11-23T03:50:13.241Z","2cf5439228f4417e10047be567a2041c849bdd90","Fix double registration of proof management"
"2018-11-23T16:06:53.679Z","e5b12d25a0081d13c36850ea5e180c18cda36e0b","RewriteCommand"
"2018-11-23T20:30:37.598Z","b6c5c698e7b49ee98255bbd3b851b2ab77b7ae78","Improved duplicate free insertion in Semisequent"
"2018-11-24T13:46:43.155Z","6fdafae8cc6c2c8f9af9f97e79032bce6c7ef225","Revert ""Count closed goals in ApplyStrategy directly without relying on a prooftree listener"""
"2018-11-24T23:09:33.459Z","ea11d094cfc32848abca45227ff31de20c1384af","Use TermBuilder with not cached back TermFactory in quantifier heuristics"
"2018-11-25T08:13:29.499Z","aed53b7cbb58274deac536b2c00861ba16f0f062","Revert ""Use TermBuilder with not cached back TermFactory in quantifier heuristics"""
"2018-11-25T18:47:51.064Z","dd9f8c0d6bb676eab67269f5ac0b2700805b3cdf","Remove unnecessary double instantion and reuse TermNavigators"
"2018-11-25T21:44:15.467Z","2066852744ff2980afbf4cd9c3328b4d7de537f8","Improved locking behavior and removed accidently inserted System.out.println in TermNavigator"
"2018-11-26T17:04:17.083Z","0b5c40a4fe9e58b8b368f7f79d7aa29544416e91","Switch of GC overhead limit exception for the meantime"
"2018-11-26T22:33:15.211Z","8d06c2a66734feb73c25d2a4ffee0f41d56f193f","Hopefully this fixes the GC overhead limit exceptions"
"2018-11-30T18:26:56.108Z","04b6f351029ed1783c9d6b492383a293c8f2c97b","[Fix] Incompleteness issue when rewite taclet was applied and the goaltemplate���"
"2018-12-01T22:48:34.496Z","64eb998fcdc31fc792f3692b3bb547aea55b7450","Refactored proof saving for larger proofs"
"2018-12-02T18:02:48.133Z","cdfe24fecd2b39216ab0f783662089d8959f7755","Pschmitt int div"
"2018-12-08T18:16:39.106Z","087db5e6e3908215d21845d4b817b9013def073a","Improve hashing of terms with metavariables"
"2018-12-08T22:31:14.519Z","6a8b0ab0f7294d49b876fbdc8f0c9cab87ce2a13","[Cleanup] Refactor Java AST hash computation"
"2018-12-09T18:24:07.253Z","8597bfe07a231d44a7d656caa57c8e8f3a152dbb","Postponed testing for duplicate rule application of apply_equations rules to approval phase"
"2018-12-10T08:24:05.329Z","db076b54711545e5d4f0acd704196ad1ed369324","Hackey gui mihai"
"2018-12-19T14:43:55.248Z","7ca36ef31c39911177f5bc276fcf8d32801c8672","several fixes for SourceView"
"2019-01-17T14:57:14.679Z","ac62e5e74e9fca6c2416a09af7868c67235c5164","Pschmittintdiv2"
"2019-01-18T10:01:33.396Z","0684cfb9c2a236b5476c493956733dcff3c7fe9a","Fixed compound_assignment_op... rules: Replaced #v by #lhs such that they also work on fields"
"2019-01-18T16:03:23.282Z","abbbbc579b830c51b5a652f37f38a5624c604c82","Adding ""System.arraycopy"" with contract to JavaRedux"
"2019-01-25T15:46:44.340Z","fa1b5f10a9b0325559d5f6d8908b77001d9a8507","Pschmitt int div2"
"2019-01-25T22:56:45.352Z","25d701f707dff722012e4ef6a2bf38b7424e4185","added  tacles div_zero and jdiv_zero plus proofs"
"2019-01-26T16:36:33.865Z","75de47165fbca5879866eaf387c00775a158d53f","jdivPulloutMinusDenom and  jdivPulloutMinusNum"
"2019-01-27T18:04:14.443Z","925ebcd69e76829a2532047d71f00ee7cdd37a54","added tacles jmod_pulloutminusDenom and jmod_pulloutminusNum"
"2019-01-29T10:55:58.225Z","6bd07aacd8766180617a8a5e8859c20a1a387566","Fix for #1481"
"2019-01-29T11:08:34.747Z","ded79bd87a3bac1768dc610cfe0938b50fc7b687","fix #1484"
"2019-01-29T11:09:49.797Z","b9c045860b7fe1ae50433381e6252819bc7c0755","infinite union as a binder"
"2019-01-29T11:13:04.200Z","0399baf476ef42823927b62dd266bf9e6aa59f9f","re-enabling a few pretty printing things that are actually supported by the parser"
"2019-02-03T16:11:51.371Z","c5ab7eae39a3b65ba4d2a77e01f650415315a130","Proof Script Fixes"
"2019-02-10T10:12:57.456Z","4bbe5b98a38ff524e4fc3be502511abd927642a8","Pschmitt int div2"
"2019-02-12T08:21:55.173Z","20277d01080734e14d9f80d3de89947a0be53b1e","added taclets intDivRem and jmodjmod plus proofs"
"2019-02-12T12:21:05.388Z","e36cf20cee5f9ee321c80fe0f27c5a68d8892b5b","Fixes and new features for proof scripts"
"2019-02-12T16:46:12.120Z","36f6afbd667290e4025d66271cc3c1a222a93f49","Introducing extension point for KeY GUI."
"2019-02-19T09:40:01.694Z","b37d91cd108b2efd435624db26204017af1a1d36","Fixes and new features for proof scripts"
"2019-02-19T14:17:56.749Z","9a6f5f2187e09b26a88a9ba40b5f9ae2ec931b4b","Proof Script Fixes: RuleCommand also can discover BuiltInRules"
"2019-02-22T07:40:31.000Z","4bd0bf26effd11282fec8a141d146204d1d5576a","Proof Script Fixes and New Features"
"2019-02-22T09:57:01.898Z","aec587003ccba805907718cf7d2af6a1e8690ad8","Pschmitt int div2"
"2019-02-22T22:09:23.856Z","2560fa4500f951583379eb8f344162ad77f5a6f1","new proofs for taclets jdivuniqueXX"
"2019-02-25T07:47:20.262Z","b1a640cc8b69429ce2158aef7e0a3ad8e3ceaf30","Proof Script Fixes and Extensions"
"2019-02-25T15:45:46.269Z","ef99e00ff3c664230c58876a454b8be8f2411283","adding the example from VerifyThis 11 challenge 1 to the examples of KeY"
"2019-02-25T18:37:39.558Z","7b6d7080742349417cdac013decf459797a3d4e0","Refactoring heat maps such that they also work on inner nodes."
"2019-02-28T12:44:58.927Z","2b448ea98f9597a7465304dc51781c272580e45b","Bugfixing handling of program variables of type ""any"" and parsing"
"2019-02-28T15:54:00.310Z","9cdcd2175530300969227fd1ed6e21e8ad5cad0d","Slightly less confusing presentation of SMT solver results"
"2019-02-28T18:24:20.120Z","09f40ba6984837e815160e388b1743ebafb37906","Record interactions in KeY to generate proof scripts"
"2019-02-28T21:12:29.000Z","6c40c15d7dfa7b081694844db499e72b0ad93dbb","SMT preparation macro"
"2019-03-08T08:57:23.404Z","0ce625fdaf782c53960e880dbe28bf2100209034","Pschmitt int div2"
"2019-03-08T15:35:31.493Z","6600341ac6d76899ca788bcf61c0123bd7f6bb74","fixes #1487"
"2019-03-10T14:03:10.897Z","18ebe53a60ac78c3a4475bff3c20ff50c5afcf19","README.classpath updated"
"2019-03-10T19:36:50.961Z","bd768793b3f835f3d1d9f2f21f75b280f74dcd6e","[Fix issue #1462] Lost mby clause in case of combined contracts"
"2019-03-13T21:50:40.628Z","ef8fbf70b31439431955bb1b8511e0928454d3aa","Pschmitt int div2"
"2019-03-14T15:01:38.961Z","702f9ecadc3027a922674cb9baf53f3e1834c3f1","fix and cleanup"
"2019-03-14T19:28:14.297Z","606abdf3a0f1be37d1d2ed7e1fbb7ba52f05d530","Fix for: InteractionLog throws NPE if hovering over CUT-Rule"
"2019-03-19T21:14:48.348Z","70dd1944c4108e75e777f1e509edf8a061b35578","Pschmitt int div2"
"2019-03-25T16:48:46.662Z","7f14ae9b7c1de5c1748bf252ed51cc9d9788a2a6","potential fix for #1488"
"2019-03-26T16:38:03.392Z","569133186add12b1f09e4762401cdd1c0d8797e1","Add JAXB for compiling with Java 11"
"2019-03-26T17:47:50.999Z","8a317d08f926b89f739289d948a1a4f06e3441f3","Increase expire time for checkstyle reports."
"2019-03-26T21:25:19.290Z","ebd44cb87e63c612547118092c3104f79620390e","created new file intDiv.key for newly added taclets concerning"
"2019-03-29T09:11:33.014Z","09dba3ff48540ae3ba8446f6cf53e47413ec3f95","draw search-highlight and heatmap-highlight ontop of each other"
"2019-04-08T11:57:39.511Z","dc04b49eb117232289e4efe53536b6079388ba01","Making webstart possible for nightlies again."
"2019-04-10T17:33:08.466Z","f7652ae9afcd07fc77f6f84c7791f1771fc91215","Fix application of successful SMT proofs"
"2019-04-10T23:22:13.204Z","e734611c8fff42c26a4fbe4f8ea8978cb1e4f0f0","Loop contract improvements"
"2019-04-15T20:19:41.001Z","a0b43c84a498e0c820f503a426dec5cd30782f0c","Minor fixes"
"2019-04-23T12:00:42.118Z","25dfdf1731c1dbef1e63931bf9b3762aee62e29f","increased scroll speed in SourceView (now equal to SequentView)"
"2019-04-23T12:08:25.436Z","6bcbfb6a7146513d201f4eb8cf1cd062c6709995","fix bug #720, was MT-1185 in mantis"
"2019-04-30T07:17:40.641Z","7b2f1a196e43ff2d93a32438508f314c03f8de6b","feature #1468: saving a (single) proof as consistent bundle"
"2019-05-07T16:23:45.564Z","539e12daa41e1818a53e70da4afa5c49193782db","Origin labels"
"2019-05-07T22:46:59.429Z","c99b4ba9780c0bedfcecde5d210c22e5402c5762","keyboard shortcuts for search next, prev and search-modes implemented"
"2019-05-08T11:14:33.633Z","7cc96121104934c3600828681781bd5165efe7a4","escape string for regex, if regex is enabled"
"2019-05-08T19:52:37.299Z","5e2be5f28257cb47fa5dd165d1f7092421ed2e63","Taclets for more flexible handling of observer depency"
"2019-05-08T20:05:17.016Z","e5030ae3e414636935935da715d73d4057dbbf00","fixes #1489"
"2019-05-08T20:07:24.290Z","67f416de1eb8b357bb8131d8baf4b78a90740640","simple keyboard shortcuts for prooftree navigation"
"2019-05-09T11:14:48.560Z","2f2fb70105676b672d33bf9c6767251f353c4538","renamed ""Okay"" to ""OK"" on buttons"
"2019-05-10T09:31:53.985Z","85adbe4b406a2634319ccf6a3e2be5ac08c2e6a7","Testcase fixes"
"2019-05-10T17:11:38.414Z","1b4bb63d50761ae827dd38ba008004151ae381b0","More testcase fixes"
"2019-05-10T17:43:50.345Z","ca0cfd45536696ac473e8bf1b8d3d9a0e19a3f4a","Add bsum taclets."
"2019-05-13T11:41:29.876Z","671a6b5656c2a53dac508e84b6f97c1ecff1ffb5","Gradle Build with a new folder layout"
"2019-05-14T21:03:04.544Z","4c0097c8e7081080c38d4367bebb03ada4d053e2","Some fixes for the development using Eclipse resulting from the changed gradle structure"
"2019-05-15T15:42:33.194Z","39b7698afc6dc6936d757fcd4a060bc9e41a3b07","More gradle-related fixes"
"2019-05-15T20:50:44.532Z","61a0f5085cf99edadcb598c9251331e1492027f8","Even more gradle-restructuring-related fixes"
"2019-05-16T13:17:46.316Z","85c528d2274845ce1a74d4385ae6f6dea7833017","Some fixes from testing experience for origin labels"
"2019-05-19T12:06:12.728Z","ec6397d873229a13562b647429e6b6df5348202f","fixed testcases for proofbundles"
"2019-05-21T15:23:30.043Z","9889effa78fbed6773e58e74e8c61a17dec8ba5a","repaired parser test for char literals"
"2019-05-23T15:03:20.329Z","c23adea5ab230d8afe97cceb45cb66cbdf14ac3e","Try to decrease written test output"
"2019-05-24T16:50:00.242Z","af75784c692230c302fff7139c391c93ea61c3b7","fix for #920"
"2019-05-27T06:16:21.546Z","30210d1f630aa605053d406a932e9691a50b5089","Whitelisting Testcases"
"2019-05-27T10:40:12.322Z","7589ab227f010f91094b01b071f41fc1779cf569","fixes 1504"
"2019-06-03T16:51:55.488Z","7f279862cfb2353fc49d02fb1ef16671f4317c90","set maxParallelForks to 1"
"2019-06-03T23:29:32.727Z","9a9c3a24b95ec13a0635e7ac143e478f1fedfac3","fix version files"
"2019-06-07T11:29:56.518Z","b157d22de4897ffa4e592c33074250a9c4f4e5b2","Fix compilation of eclipse plugins after gradle migration"
"2019-06-09T10:25:35.142Z","77bd12b4cf7d83ad85e6a40e31da1f965a41f017","fix master's test"
"2019-06-16T16:56:46.194Z","105b4c7bb4c688dfaeda51fe95b516774f0c02f6","Gui Extensions and Common UI"
"2019-06-16T16:57:06.720Z","4628be5785426ad1d44d6d01936f97b031f1b7e4","Fix License Headers"
"2019-06-19T16:16:07.352Z","5225f3db233d2dd751ea8df8a8b22404218c9db1","fix checkstyle by limiting the scope"
"2019-06-22T08:12:12.536Z","3f3d4ff6f4aee7d11378391185a929ed0500434e","Icons after MU suggestions"
"2019-06-25T06:55:50.372Z","fcbdd5de50f06c313e875be53a22bc5f50b1883e","Deactivate parallel test runs"
"2019-07-04T13:33:41.973Z","d85613a5bc945536681d4571612264b817acc1c3","Fixes in the shortcut settings"
"2019-07-12T15:16:44.887Z","cf33a8666b6b17537a4c1b1306501dbd909545c1","Fix bug in AbstractPropertiesSettings.java"
"2019-07-15T17:32:01.915Z","6c9a85cf48ca2cba223773c75441b45ec0f37fa2","Origin label improvements"
"2019-07-17T14:59:31.428Z","0ebc03c46581be980e6c3b90def25aeff8786165","Making interactive invariants possible again"
"2019-07-19T20:08:35.686Z","0069de236b974c6a890eec37f26c024565ae9d6c","Performance Fix"
"2019-07-22T07:22:39.429Z","6362af1f650591f22268fd0bf36397077b41f5d9","Fix: Search bar for sequent view not shown"
"2019-07-22T11:36:44.652Z","cfe6bf28f7a14049f9d792612bb1557dc38a2e76","Tabs on top"
"2019-07-22T13:39:46.554Z","f000abfc96562fda87895181ce61a8e7333aee74","Fix of regression in the menu of ProofTree"
"2019-07-22T13:58:45.222Z","1274e1cbf92b113f1c6692f1ad73b9bfaa22c5af","Remove status line hints and additional info"
"2019-07-22T20:39:48.769Z","780c9991d0c83d81d95298b584561ae3a398f5d1","Origin Window Docking"
"2019-07-22T20:41:27.230Z","564b19f4a4e44ee12cacd1541f38f736c940a410","Fix unsoundness of auxiliary contracts due to finally-blocks"
"2019-07-26T13:01:25.681Z","46d7aa8a670ca58c12e1a6d8d88fc64ea080581e","make a suitable run script"
"2019-07-26T13:06:16.230Z","00be1a595a41e9c783677af92369c11e1eac5e8b","3rd party licenses in license dialog"
"2019-07-26T19:06:04.506Z","c3e4521ec3f393096d727ee472be3a72f0d2d908","Fix Proof Differences"
"2019-07-26T19:07:23.713Z","e4d7783114a5ab966504951064982855835ec71d","Fix: I/O Exception  KeyStrokeSettings"
"2019-07-26T19:07:36.475Z","51c49662b4ba97afb1efc3ee1fd203365b19e638","Fix: smt settings not shown"
"2019-07-29T14:06:56.891Z","cceeb60333ec25b04f2555b8a7274f214fe13ac7","Making method expansion possible only if modular"
"2019-07-29T18:47:35.310Z","44f945211699f166aa641832cf9b6bf7dc7f53ee","Harmonize Icons and Settings"
"2019-07-29T19:03:53.761Z","09de2b619af9c3698197e8bfa0d5da287a28f9e7","Resolve regressions with docking framework"
"2019-07-29T23:03:59.660Z","064ee0402cb789da4731046c8661cbfcae70211e","Adding a ""favourites"" selector in file dialog"
"2019-07-30T01:45:42.871Z","7f3b7b9c8124f47be5427875b94ff0eff67e4a65","Pfeifer1468consistent saving"
"2019-07-30T01:47:55.185Z","9d93dc8f25beffc02dfd97165280c046e5c3e972","Lanzinger source view fixes"
"2019-07-30T11:04:50.697Z","a5aa2ce057a57813a5a23e4dee012f84bee577a2","Cope with Alexander's new naming pattern"
"2019-07-31T14:11:58.782Z","ff222dd411e8baf4ea1e3b1f351dccb37c47004e","Fix source view not showing any files for certain nodes"
"2019-08-01T14:34:20.343Z","348e717d08a9aa981ebb43c9ea1ab5dacc7693bf","Bugfix for #1504"
"2019-08-02T02:34:36.973Z","f7720b2df531104c19093c85177e2bee118fb0b3","Some More GUI Harmonizations"
"2019-08-03T03:54:09.700Z","b0e153b1c5c889b35495d194cf507f1d032b8552","Fixes of taclet and extension settings"
"2019-08-07T02:14:37.174Z","d1c31614a8decb5f22c35fe9be3060e807ae1338","Fix Windows-specific source view bugs"
"2019-09-11T09:41:25.575Z","a533f578f23b4f9c62077f575cd6ac4e4883e340","Quick patch for Bug #1520"
"2019-09-24T06:44:54.525Z","f77d081331a96961202e3b44bab5f9e708be5071","Prevent NPE when loading relative paths via CLI"
"2019-10-15T11:13:21.098Z","8c36573885049f0aa7a7c1e433aed2281d8a517f","Fix for bug in URL to Path conversion on Windows (SimpleFileRepo)"
"2019-10-15T21:12:35.284Z","078f6f699bf45dc1736edc4713d5cccb2395f4b3","Deterministic testcase order"
"2019-10-17T14:04:26.063Z","12dad220563041577804113b25fc21aab3d4f5cf","fix #1525"
"2019-10-20T20:34:15.020Z","a8f4664f97f587cb8d97b3bc36a6573281ae711a","Allow macro application via keyboard shortcut from tree"
"2019-12-05T13:51:32.171Z","836e4ccb650a5b0afeed31cdcee0ae4586c6ef9d","Gradle files need cleaning and documentation"
"2019-12-05T16:54:32.551Z","7e5233ac4ca1bbcc53ae37eb608757e7624b42a1","Exception Dialog in Center"
"2019-12-05T18:24:03.664Z","ba956144d21357f4ea8e348c7f5e55daf3631f29","Revert ""Merge branch 'weigl/ExDialogCenter' into 'master'"""
"2019-12-11T15:08:56.293Z","cc1c92e91170f78cffd8278ffe5040c3699df159","fix #1523"
"2020-01-21T12:26:09.840Z","60efc26b1e8b8d83c1d43ad677f52597cf9dcc43","Robustness improvement of PositionInfo"
"2020-01-27T16:35:55.547Z","2e6320ab43b9a500cf41a5a6cd51ff29b5ec3ec3","Fix for exception due to wrong encoding in URI"
"2020-02-04T12:13:23.079Z","69686cc9f5094d051e354da8212bcfcc93ec0c5b","URI encoding fix v2: Removed case distinction between Java versions"
"2020-02-13T13:25:00.078Z","6828988b51aa883e4c862e9102070b9319b939a7","fixes #1528"
"2020-02-14T11:04:09.914Z","d4f06ed58786e756d6768a502e37c45c97f3f70d","Pre-select previous selected contract in ProofManagementDialog"
"2020-02-15T03:47:00.058Z","95d3ca37a75838acac67976187e4165e0161e330","Various changes for GI/Polyas proof"
"2020-03-06T05:15:20.387Z","e4c4b30048405cf7f15f23338e67d5d4b369954a","Fix for #1529 (lost error messages due to MalformedURLException)"
"2020-04-08T16:34:16.579Z","be47f0cb17602062f23c7881dca23492e92397b7","Minor changes for GI/Polyas proof"
"2020-05-06T18:47:20.206Z","60d1f30a52efcd3a7d2b5267fd1303613c889da7","toString for SimplifyIfThenElseUpdateCondition"
"2020-05-12T07:46:08.152Z","f60c7c0b5f2ccade2ade8fa3e86513aea9caa215","Brings the smt command textfield back"
"2020-05-19T12:34:26.018Z","36255cf824bf3ff2359027fe5ad3cd28ac853df4","quick fix for typing problem in FP SMT"
"2020-05-22T06:47:05.072Z","815c8b90186b9e0127aad4a7722f9a049e16b4cf","fp_abs predicate"
"2020-06-16T08:48:10.492Z","408fe53164739293fb70ad60cd91269048ae69e8","resolves #1537: user-provided notes are saved within the proof file"
"2020-06-30T09:41:48.844Z","c50dbc832bab67fef1927b450a26e7704b293bcd","fp.pos,fp.neg,fp_zero added"
"2020-08-03T08:07:46.140Z","0ff91607e03e313f0ab9a5a0ffe2d75a9154e0db","Prevent DiskFileRepo from copying internal files from Jar"
